Store,Dept,Date,IsHoliday,Predicted_Weekly_Sales,PredictionSource,Predicted_Weekly_Sales_Raw,Operational_Forecast,Forecast_Adjusted
14,27,2013-05-03,False,2158.798391372781,RandomForest,2158.798391372781,2158.798391372781,False
14,27,2013-05-10,False,2038.390603366336,RandomForest,2038.390603366336,2038.390603366336,False
14,27,2013-05-17,False,2444.7193380294593,RandomForest,2444.7193380294593,2444.7193380294593,False
14,27,2013-05-24,False,2260.9923225878515,RandomForest,2260.9923225878515,2260.9923225878515,False
14,27,2013-05-31,False,2083.451489910697,RandomForest,2083.451489910697,2083.451489910697,False
14,27,2013-06-07,False,2054.4279067106513,RandomForest,2054.4279067106513,2054.4279067106513,False
14,27,2013-06-14,False,1663.203143453112,RandomForest,1663.203143453112,1663.203143453112,False
14,27,2013-06-21,False,1562.979133921817,RandomForest,1562.979133921817,1562.979133921817,False
14,27,2013-06-28,False,1535.0211638553167,RandomForest,1535.0211638553167,1535.0211638553167,False
14,27,2013-07-05,False,1596.8664745764663,RandomForest,1596.8664745764663,1596.8664745764663,False
14,27,2013-07-12,False,1614.8191302332398,RandomForest,1614.8191302332398,1614.8191302332398,False
14,27,2013-07-19,False,1655.3933394557794,RandomForest,1655.3933394557794,1655.3933394557794,False
14,27,2013-07-26,False,1780.826666143789,RandomForest,1780.826666143789,1780.826666143789,False
14,28,2012-11-02,False,2049.4716998150234,RandomForest,2049.4716998150234,2049.4716998150234,False
14,28,2012-11-09,False,1954.7694974825454,RandomForest,1954.7694974825454,1954.7694974825454,False
14,28,2012-11-16,False,1560.4217125102798,RandomForest,1560.4217125102798,1560.4217125102798,False
14,28,2012-11-23,True,1548.1477761696838,RandomForest,1548.1477761696838,1548.1477761696838,False
14,28,2012-11-30,False,1517.3760522530583,RandomForest,1517.3760522530583,1517.3760522530583,False
14,28,2012-12-07,False,1689.8925368688476,RandomForest,1689.8925368688476,1689.8925368688476,False
14,28,2012-12-14,False,1689.2899307993057,RandomForest,1689.2899307993057,1689.2899307993057,False
14,28,2012-12-21,False,1920.7534971757646,RandomForest,1920.7534971757646,1920.7534971757646,False
14,28,2012-12-28,True,1474.8984643839242,RandomForest,1474.8984643839242,1474.8984643839242,False
14,28,2013-01-04,False,1381.2235565833926,RandomForest,1381.2235565833926,1381.2235565833926,False
14,28,2013-01-11,False,1222.8354069949405,RandomForest,1222.8354069949405,1222.8354069949405,False
14,28,2013-01-18,False,1366.0616754079851,RandomForest,1366.0616754079851,1366.0616754079851,False
14,28,2013-01-25,False,1148.5748390291412,RandomForest,1148.5748390291412,1148.5748390291412,False
14,28,2013-02-01,False,1363.5698530166203,RandomForest,1363.5698530166203,1363.5698530166203,False
14,28,2013-02-08,True,1357.081498460471,RandomForest,1357.081498460471,1357.081498460471,False
14,28,2013-02-15,False,1083.1848547187699,RandomForest,1083.1848547187699,1083.1848547187699,False
14,28,2013-02-22,False,1627.6181529141509,RandomForest,1627.6181529141509,1627.6181529141509,False
14,28,2013-03-01,False,1302.7095234299775,RandomForest,1302.7095234299775,1302.7095234299775,False
14,28,2013-03-08,False,1335.2286676571985,RandomForest,1335.2286676571985,1335.2286676571985,False
14,28,2013-03-15,False,1593.6024534706114,RandomForest,1593.6024534706114,1593.6024534706114,False
14,28,2013-03-22,False,1250.857510758683,RandomForest,1250.857510758683,1250.857510758683,False
14,28,2013-03-29,False,1338.1492484298592,RandomForest,1338.1492484298592,1338.1492484298592,False
14,28,2013-04-05,False,1746.2627018488824,RandomForest,1746.2627018488824,1746.2627018488824,False
14,28,2013-04-12,False,1550.5026437798215,RandomForest,1550.5026437798215,1550.5026437798215,False
14,28,2013-04-19,False,1094.2705694883498,RandomForest,1094.2705694883498,1094.2705694883498,False
14,28,2013-04-26,False,1039.7338227897426,RandomForest,1039.7338227897426,1039.7338227897426,False
14,28,2013-05-03,False,1207.847543396424,RandomForest,1207.847543396424,1207.847543396424,False
14,28,2013-05-10,False,1327.4591786387598,RandomForest,1327.4591786387598,1327.4591786387598,False
14,28,2013-05-17,False,999.3149876180271,RandomForest,999.3149876180271,999.3149876180271,False
14,28,2013-05-24,False,933.7861109442069,RandomForest,933.7861109442069,933.7861109442069,False
14,28,2013-05-31,False,773.3816769709982,RandomForest,773.3816769709982,773.3816769709982,False
14,28,2013-06-07,False,740.8049156776873,RandomForest,740.8049156776873,740.8049156776873,False
14,28,2013-06-14,False,800.2524633432579,RandomForest,800.2524633432579,800.2524633432579,False
14,28,2013-06-21,False,702.4719584529329,RandomForest,702.4719584529329,702.4719584529329,False
14,28,2013-06-28,False,690.8747480767582,RandomForest,690.8747480767582,690.8747480767582,False
14,28,2013-07-05,False,528.6737761225254,RandomForest,528.6737761225254,528.6737761225254,False
14,28,2013-07-12,False,689.0117881597166,RandomForest,689.0117881597166,689.0117881597166,False
14,28,2013-07-19,False,648.7350719560364,RandomForest,648.7350719560364,648.7350719560364,False
14,28,2013-07-26,False,697.8128307278052,RandomForest,697.8128307278052,697.8128307278052,False
14,29,2012-11-02,False,13593.325982438482,RandomForest,13593.325982438482,13593.325982438482,False
14,29,2012-11-09,False,11875.714442491122,RandomForest,11875.714442491122,11875.714442491122,False
14,29,2012-11-16,False,10373.028645570106,RandomForest,10373.028645570106,10373.028645570106,False
14,29,2012-11-23,True,13795.285867615596,RandomForest,13795.285867615596,13795.285867615596,False
14,29,2012-11-30,False,11478.351273708884,RandomForest,11478.351273708884,11478.351273708884,False
14,29,2012-12-07,False,13061.956941325901,RandomForest,13061.956941325901,13061.956941325901,False
14,29,2012-12-14,False,19276.259404094784,RandomForest,19276.259404094784,19276.259404094784,False
14,29,2012-12-21,False,28585.782677206516,RandomForest,28585.782677206516,28585.782677206516,False
14,29,2012-12-28,True,15085.19214679645,RandomForest,15085.19214679645,15085.19214679645,False
14,29,2013-01-04,False,11063.063238753693,RandomForest,11063.063238753693,11063.063238753693,False
14,29,2013-01-11,False,8417.618976923552,RandomForest,8417.618976923552,8417.618976923552,False
14,29,2013-01-18,False,8116.631296436031,RandomForest,8116.631296436031,8116.631296436031,False
14,29,2013-01-25,False,6644.150373244809,RandomForest,6644.150373244809,6644.150373244809,False
14,29,2013-02-01,False,8582.590737761187,RandomForest,8582.590737761187,8582.590737761187,False
14,29,2013-02-08,True,10628.920761644024,RandomForest,10628.920761644024,10628.920761644024,False
14,29,2013-02-15,False,13455.188009931035,RandomForest,13455.188009931035,13455.188009931035,False
14,29,2013-02-22,False,10455.872720490712,RandomForest,10455.872720490712,10455.872720490712,False
14,29,2013-03-01,False,8846.222188531478,RandomForest,8846.222188531478,8846.222188531478,False
14,29,2013-03-08,False,8271.442768637186,RandomForest,8271.442768637186,8271.442768637186,False
14,29,2013-03-15,False,7810.901020048495,RandomForest,7810.901020048495,7810.901020048495,False
14,29,2013-03-22,False,8090.168265818621,RandomForest,8090.168265818621,8090.168265818621,False
14,29,2013-03-29,False,7729.647643453483,RandomForest,7729.647643453483,7729.647643453483,False
14,29,2013-04-05,False,7943.897034350933,RandomForest,7943.897034350933,7943.897034350933,False
14,29,2013-04-12,False,8007.745707087856,RandomForest,8007.745707087856,8007.745707087856,False
14,29,2013-04-19,False,7083.256056867823,RandomForest,7083.256056867823,7083.256056867823,False
14,29,2013-04-26,False,7725.419321193734,RandomForest,7725.419321193734,7725.419321193734,False
14,29,2013-05-03,False,9452.867738889707,RandomForest,9452.867738889707,9452.867738889707,False
14,29,2013-05-10,False,9704.427730815249,RandomForest,9704.427730815249,9704.427730815249,False
14,29,2013-05-17,False,10070.119719099916,RandomForest,10070.119719099916,10070.119719099916,False
14,29,2013-05-24,False,8516.53427280411,RandomForest,8516.53427280411,8516.53427280411,False
14,29,2013-05-31,False,8674.951210182357,RandomForest,8674.951210182357,8674.951210182357,False
14,29,2013-06-07,False,8517.505967047276,RandomForest,8517.505967047276,8517.505967047276,False
14,29,2013-06-14,False,7998.031435088852,RandomForest,7998.031435088852,7998.031435088852,False
14,29,2013-06-21,False,7287.186243941516,RandomForest,7287.186243941516,7287.186243941516,False
14,29,2013-06-28,False,6631.886290472414,RandomForest,6631.886290472414,6631.886290472414,False
14,29,2013-07-05,False,7820.852212381711,RandomForest,7820.852212381711,7820.852212381711,False
14,29,2013-07-12,False,7767.202246606074,RandomForest,7767.202246606074,7767.202246606074,False
14,29,2013-07-19,False,7729.655759624701,RandomForest,7729.655759624701,7729.655759624701,False
14,29,2013-07-26,False,7082.675583466025,RandomForest,7082.675583466025,7082.675583466025,False
14,30,2012-11-02,False,6863.203031680047,RandomForest,6863.203031680047,6863.203031680047,False
14,30,2012-11-09,False,5367.250084458837,RandomForest,5367.250084458837,5367.250084458837,False
14,30,2012-11-16,False,4468.804556566029,RandomForest,4468.804556566029,4468.804556566029,False
14,30,2012-11-23,True,5127.314724659659,RandomForest,5127.314724659659,5127.314724659659,False
14,30,2012-11-30,False,4364.726951185139,RandomForest,4364.726951185139,4364.726951185139,False
14,30,2012-12-07,False,5354.171613487296,RandomForest,5354.171613487296,5354.171613487296,False
14,30,2012-12-14,False,4667.344886689752,RandomForest,4667.344886689752,4667.344886689752,False
14,30,2012-12-21,False,6368.29114442746,RandomForest,6368.29114442746,6368.29114442746,False
14,30,2012-12-28,True,6841.835360930726,RandomForest,6841.835360930726,6841.835360930726,False
14,30,2013-01-04,False,5564.5743456452155,RandomForest,5564.5743456452155,5564.5743456452155,False
14,30,2013-01-11,False,5785.23936428863,RandomForest,5785.23936428863,5785.23936428863,False
14,30,2013-01-18,False,4453.924167742732,RandomForest,4453.924167742732,4453.924167742732,False
14,30,2013-01-25,False,3889.8594999313104,RandomForest,3889.8594999313104,3889.8594999313104,False
14,30,2013-02-01,False,5045.129755028063,RandomForest,5045.129755028063,5045.129755028063,False
14,30,2013-02-08,True,7098.505524750811,RandomForest,7098.505524750811,7098.505524750811,False
14,30,2013-02-15,False,5375.438495551445,RandomForest,5375.438495551445,5375.438495551445,False
14,30,2013-02-22,False,5862.37198072518,RandomForest,5862.37198072518,5862.37198072518,False
14,30,2013-03-01,False,6472.5531059190525,RandomForest,6472.5531059190525,6472.5531059190525,False
14,30,2013-03-08,False,7119.77212508525,RandomForest,7119.77212508525,7119.77212508525,False
14,30,2013-03-15,False,7395.003313766831,RandomForest,7395.003313766831,7395.003313766831,False
14,30,2013-03-22,False,7390.886944473426,RandomForest,7390.886944473426,7390.886944473426,False
14,30,2013-03-29,False,6657.8212117164085,RandomForest,6657.8212117164085,6657.8212117164085,False
14,30,2013-04-05,False,7018.3592796815265,RandomForest,7018.3592796815265,7018.3592796815265,False
14,30,2013-04-12,False,6613.076551997005,RandomForest,6613.076551997005,6613.076551997005,False
14,30,2013-04-19,False,6417.989614720873,RandomForest,6417.989614720873,6417.989614720873,False
14,30,2013-04-26,False,5740.412381918399,RandomForest,5740.412381918399,5740.412381918399,False
14,30,2013-05-03,False,6564.296104562114,RandomForest,6564.296104562114,6564.296104562114,False
14,30,2013-05-10,False,7196.288839428221,RandomForest,7196.288839428221,7196.288839428221,False
14,30,2013-05-17,False,7077.391513819436,RandomForest,7077.391513819436,7077.391513819436,False
14,30,2013-05-24,False,6666.888146183278,RandomForest,6666.888146183278,6666.888146183278,False
14,30,2013-05-31,False,7259.5181121798605,RandomForest,7259.5181121798605,7259.5181121798605,False
14,30,2013-06-07,False,7730.884909092341,RandomForest,7730.884909092341,7730.884909092341,False
14,30,2013-06-14,False,7260.483411576499,RandomForest,7260.483411576499,7260.483411576499,False
14,30,2013-06-21,False,6879.651351216719,RandomForest,6879.651351216719,6879.651351216719,False
14,30,2013-06-28,False,6041.661836572981,RandomForest,6041.661836572981,6041.661836572981,False
14,30,2013-07-05,False,6537.432514006891,RandomForest,6537.432514006891,6537.432514006891,False
14,30,2013-07-12,False,5861.039637996876,RandomForest,5861.039637996876,5861.039637996876,False
14,30,2013-07-19,False,5329.250620995308,RandomForest,5329.250620995308,5329.250620995308,False
14,30,2013-07-26,False,5226.529473602115,RandomForest,5226.529473602115,5226.529473602115,False
14,31,2012-11-02,False,4190.90659192036,RandomForest,4190.90659192036,4190.90659192036,False
14,31,2012-11-09,False,3084.9070690692192,RandomForest,3084.9070690692192,3084.9070690692192,False
14,31,2012-11-16,False,2845.744756933183,RandomForest,2845.744756933183,2845.744756933183,False
14,31,2012-11-23,True,3309.5261291016277,RandomForest,3309.5261291016277,3309.5261291016277,False
14,31,2012-11-30,False,3233.623037528856,RandomForest,3233.623037528856,3233.623037528856,False
14,31,2012-12-07,False,3825.991577321144,RandomForest,3825.991577321144,3825.991577321144,False
14,31,2012-12-14,False,6157.837564536476,RandomForest,6157.837564536476,6157.837564536476,False
14,31,2012-12-21,False,8283.956107296275,RandomForest,8283.956107296275,8283.956107296275,False
14,31,2012-12-28,True,3699.781025461212,RandomForest,3699.781025461212,3699.781025461212,False
14,31,2013-01-04,False,3696.2886315734268,RandomForest,3696.2886315734268,3696.2886315734268,False
14,31,2013-01-11,False,2424.47931857078,RandomForest,2424.47931857078,2424.47931857078,False
14,31,2013-01-18,False,3283.8954047318753,RandomForest,3283.8954047318753,3283.8954047318753,False
14,31,2013-01-25,False,2530.285562160889,RandomForest,2530.285562160889,2530.285562160889,False
14,31,2013-02-01,False,2330.583995679451,RandomForest,2330.583995679451,2330.583995679451,False
14,31,2013-02-08,True,2951.054498527707,RandomForest,2951.054498527707,2951.054498527707,False
14,31,2013-02-15,False,2836.48748973818,RandomForest,2836.48748973818,2836.48748973818,False
14,31,2013-02-22,False,2398.0287818872075,RandomForest,2398.0287818872075,2398.0287818872075,False
14,31,2013-03-01,False,2853.4590046519174,RandomForest,2853.4590046519174,2853.4590046519174,False
14,31,2013-03-08,False,2322.626800313264,RandomForest,2322.626800313264,2322.626800313264,False
14,31,2013-03-15,False,2198.981469301183,RandomForest,2198.981469301183,2198.981469301183,False
14,31,2013-03-22,False,2425.409035899913,RandomForest,2425.409035899913,2425.409035899913,False
14,31,2013-03-29,False,2595.8745022520684,RandomForest,2595.8745022520684,2595.8745022520684,False
14,31,2013-04-05,False,3326.8380074126817,RandomForest,3326.8380074126817,3326.8380074126817,False
14,31,2013-04-12,False,2587.4172903141052,RandomForest,2587.4172903141052,2587.4172903141052,False
14,31,2013-04-19,False,2817.746286346541,RandomForest,2817.746286346541,2817.746286346541,False
14,31,2013-04-26,False,2324.960190307708,RandomForest,2324.960190307708,2324.960190307708,False
14,31,2013-05-03,False,2550.5128901730654,RandomForest,2550.5128901730654,2550.5128901730654,False
14,31,2013-05-10,False,2752.3622446660006,RandomForest,2752.3622446660006,2752.3622446660006,False
14,31,2013-05-17,False,2999.170873042853,RandomForest,2999.170873042853,2999.170873042853,False
14,31,2013-05-24,False,2898.4272038905738,RandomForest,2898.4272038905738,2898.4272038905738,False
14,31,2013-05-31,False,2715.989717814494,RandomForest,2715.989717814494,2715.989717814494,False
14,31,2013-06-07,False,2960.2395672278094,RandomForest,2960.2395672278094,2960.2395672278094,False
14,31,2013-06-14,False,2896.495787873213,RandomForest,2896.495787873213,2896.495787873213,False
14,31,2013-06-21,False,1953.8644735773457,RandomForest,1953.8644735773457,1953.8644735773457,False
14,31,2013-06-28,False,1969.321657416491,RandomForest,1969.321657416491,1969.321657416491,False
14,31,2013-07-05,False,2063.3935069430017,RandomForest,2063.3935069430017,2063.3935069430017,False
14,31,2013-07-12,False,3170.8709178622835,RandomForest,3170.8709178622835,3170.8709178622835,False
14,31,2013-07-19,False,3795.77754115333,RandomForest,3795.77754115333,3795.77754115333,False
14,31,2013-07-26,False,3485.589076879172,RandomForest,3485.589076879172,3485.589076879172,False
14,32,2012-11-02,False,11088.692704633451,RandomForest,11088.692704633451,11088.692704633451,False
14,32,2012-11-09,False,13106.892274547636,RandomForest,13106.892274547636,13106.892274547636,False
14,32,2012-11-16,False,11600.657552926563,RandomForest,11600.657552926563,11600.657552926563,False
14,32,2012-11-23,True,15755.647642492026,RandomForest,15755.647642492026,15755.647642492026,False
14,32,2012-11-30,False,16096.641027957083,RandomForest,16096.641027957083,16096.641027957083,False
14,32,2012-12-07,False,17338.324996971704,RandomForest,17338.324996971704,17338.324996971704,False
14,32,2012-12-14,False,24967.906958504707,RandomForest,24967.906958504707,24967.906958504707,False
14,32,2012-12-21,False,52598.80999565231,RandomForest,52598.80999565231,52598.80999565231,False
14,32,2012-12-28,True,30117.68485120765,RandomForest,30117.68485120765,30117.68485120765,False
14,32,2013-01-04,False,12301.297802508212,RandomForest,12301.297802508212,12301.297802508212,False
14,32,2013-01-11,False,10193.420429341944,RandomForest,10193.420429341944,10193.420429341944,False
14,32,2013-01-18,False,7749.935846999256,RandomForest,7749.935846999256,7749.935846999256,False
14,32,2013-01-25,False,8092.794435468073,RandomForest,8092.794435468073,8092.794435468073,False
14,32,2013-02-01,False,11292.383545820701,RandomForest,11292.383545820701,11292.383545820701,False
14,32,2013-02-08,True,13093.260414170107,RandomForest,13093.260414170107,13093.260414170107,False
14,32,2013-02-15,False,21427.680565759096,RandomForest,21427.680565759096,21427.680565759096,False
14,32,2013-02-22,False,10082.19719711836,RandomForest,10082.19719711836,10082.19719711836,False
14,32,2013-03-01,False,8651.617292264527,RandomForest,8651.617292264527,8651.617292264527,False
14,32,2013-03-08,False,9138.890604122838,RandomForest,9138.890604122838,9138.890604122838,False
14,32,2013-03-15,False,11113.628072565922,RandomForest,11113.628072565922,11113.628072565922,False
14,32,2013-03-22,False,9405.222548003661,RandomForest,9405.222548003661,9405.222548003661,False
14,32,2013-03-29,False,8822.769083039479,RandomForest,8822.769083039479,8822.769083039479,False
14,32,2013-04-05,False,12819.704179329412,RandomForest,12819.704179329412,12819.704179329412,False
14,32,2013-04-12,False,10763.684627403423,RandomForest,10763.684627403423,10763.684627403423,False
14,32,2013-04-19,False,10558.713054002694,RandomForest,10558.713054002694,10558.713054002694,False
14,32,2013-04-26,False,10297.489204472942,RandomForest,10297.489204472942,10297.489204472942,False
14,32,2013-05-03,False,10270.523790124442,RandomForest,10270.523790124442,10270.523790124442,False
14,32,2013-05-10,False,17022.363398622463,RandomForest,17022.363398622463,17022.363398622463,False
14,32,2013-05-17,False,18787.64361525854,RandomForest,18787.64361525854,18787.64361525854,False
14,32,2013-05-24,False,13473.768109339786,RandomForest,13473.768109339786,13473.768109339786,False
14,32,2013-05-31,False,10909.493494155986,RandomForest,10909.493494155986,10909.493494155986,False
14,32,2013-06-07,False,11213.356214290845,RandomForest,11213.356214290845,11213.356214290845,False
14,32,2013-06-14,False,12457.526869597481,RandomForest,12457.526869597481,12457.526869597481,False
14,32,2013-06-21,False,9152.665636888507,RandomForest,9152.665636888507,9152.665636888507,False
14,32,2013-06-28,False,8942.647435557628,RandomForest,8942.647435557628,8942.647435557628,False
14,32,2013-07-05,False,10480.053552172372,RandomForest,10480.053552172372,10480.053552172372,False
14,32,2013-07-12,False,9059.794498144336,RandomForest,9059.794498144336,9059.794498144336,False
14,32,2013-07-19,False,7685.998708550157,RandomForest,7685.998708550157,7685.998708550157,False
14,32,2013-07-26,False,7682.930906202178,RandomForest,7682.930906202178,7682.930906202178,False
14,33,2012-11-02,False,11240.373172716303,RandomForest,11240.373172716303,11240.373172716303,False
14,33,2012-11-09,False,8761.474802036815,RandomForest,8761.474802036815,8761.474802036815,False
14,33,2012-11-16,False,8814.745213401795,RandomForest,8814.745213401795,8814.745213401795,False
14,33,2012-11-23,True,16907.7908710516,RandomForest,16907.7908710516,16907.7908710516,False
14,33,2012-11-30,False,10374.084102213437,RandomForest,10374.084102213437,10374.084102213437,False
14,33,2012-12-07,False,12945.315898129398,RandomForest,12945.315898129398,12945.315898129398,False
14,33,2012-12-14,False,15104.852613120745,RandomForest,15104.852613120745,15104.852613120745,False
14,33,2012-12-21,False,19206.154158796595,RandomForest,19206.154158796595,19206.154158796595,False
14,33,2012-12-28,True,8274.434538159783,RandomForest,8274.434538159783,8274.434538159783,False
14,33,2013-01-04,False,6238.217681686157,RandomForest,6238.217681686157,6238.217681686157,False
14,33,2013-01-11,False,5171.083164781313,RandomForest,5171.083164781313,5171.083164781313,False
14,33,2013-01-18,False,5485.163994375997,RandomForest,5485.163994375997,5485.163994375997,False
14,33,2013-01-25,False,4515.542284481004,RandomForest,4515.542284481004,4515.542284481004,False
14,33,2013-02-01,False,5494.870718822209,RandomForest,5494.870718822209,5494.870718822209,False
14,33,2013-02-08,True,9582.649668620388,RandomForest,9582.649668620388,9582.649668620388,False
14,33,2013-02-15,False,7718.372617301,RandomForest,7718.372617301,7718.372617301,False
14,33,2013-02-22,False,7861.683590048941,RandomForest,7861.683590048941,7861.683590048941,False
14,33,2013-03-01,False,7900.247336818938,RandomForest,7900.247336818938,7900.247336818938,False
14,33,2013-03-08,False,7887.479411767143,RandomForest,7887.479411767143,7887.479411767143,False
14,33,2013-03-15,False,8415.659762028617,RandomForest,8415.659762028617,8415.659762028617,False
14,33,2013-03-22,False,10107.793211116825,RandomForest,10107.793211116825,10107.793211116825,False
14,33,2013-03-29,False,10848.67468860778,RandomForest,10848.67468860778,10848.67468860778,False
14,33,2013-04-05,False,10803.878000567021,RandomForest,10803.878000567021,10803.878000567021,False
14,33,2013-04-12,False,7703.072072823959,RandomForest,7703.072072823959,7703.072072823959,False
14,33,2013-04-19,False,7731.007785850361,RandomForest,7731.007785850361,7731.007785850361,False
14,33,2013-04-26,False,6706.058713646209,RandomForest,6706.058713646209,6706.058713646209,False
14,33,2013-05-03,False,7212.268083322186,RandomForest,7212.268083322186,7212.268083322186,False
14,33,2013-05-10,False,7808.7460472895555,RandomForest,7808.7460472895555,7808.7460472895555,False
14,33,2013-05-17,False,7691.486755919506,RandomForest,7691.486755919506,7691.486755919506,False
14,33,2013-05-24,False,10751.368740876595,RandomForest,10751.368740876595,10751.368740876595,False
14,33,2013-05-31,False,9867.322796951707,RandomForest,9867.322796951707,9867.322796951707,False
14,33,2013-06-07,False,8634.266451357367,RandomForest,8634.266451357367,8634.266451357367,False
14,33,2013-06-14,False,6784.053013079185,RandomForest,6784.053013079185,6784.053013079185,False
14,33,2013-06-21,False,5365.506693163179,RandomForest,5365.506693163179,5365.506693163179,False
14,33,2013-06-28,False,5991.75272691814,RandomForest,5991.75272691814,5991.75272691814,False
14,33,2013-07-05,False,6839.329834288024,RandomForest,6839.329834288024,6839.329834288024,False
14,33,2013-07-12,False,6001.71226847158,RandomForest,6001.71226847158,6001.71226847158,False
14,33,2013-07-19,False,6718.64920700353,RandomForest,6718.64920700353,6718.64920700353,False
14,33,2013-07-26,False,6076.221323402254,RandomForest,6076.221323402254,6076.221323402254,False
14,34,2012-11-02,False,22462.91019199471,RandomForest,22462.91019199471,22462.91019199471,False
14,34,2012-11-09,False,19690.670688115355,RandomForest,19690.670688115355,19690.670688115355,False
14,34,2012-11-16,False,16938.156715851434,RandomForest,16938.156715851434,16938.156715851434,False
14,34,2012-11-23,True,20971.766326875593,RandomForest,20971.766326875593,20971.766326875593,False
14,34,2012-11-30,False,18467.758624068516,RandomForest,18467.758624068516,18467.758624068516,False
14,34,2012-12-07,False,21964.919622802743,RandomForest,21964.919622802743,21964.919622802743,False
14,34,2012-12-14,False,21629.595190120508,RandomForest,21629.595190120508,21629.595190120508,False
14,34,2012-12-21,False,26634.461939895387,RandomForest,26634.461939895387,26634.461939895387,False
14,34,2012-12-28,True,21763.189729618705,RandomForest,21763.189729618705,21763.189729618705,False
14,34,2013-01-04,False,20357.477224618007,RandomForest,20357.477224618007,20357.477224618007,False
14,34,2013-01-11,False,18507.48761129952,RandomForest,18507.48761129952,18507.48761129952,False
14,34,2013-01-18,False,17669.200648730104,RandomForest,17669.200648730104,17669.200648730104,False
14,34,2013-01-25,False,16564.382092463682,RandomForest,16564.382092463682,16564.382092463682,False
14,34,2013-02-01,False,18973.58827216439,RandomForest,18973.58827216439,18973.58827216439,False
14,34,2013-02-08,True,23243.183739060547,RandomForest,23243.183739060547,23243.183739060547,False
14,34,2013-02-15,False,18931.059057388076,RandomForest,18931.059057388076,18931.059057388076,False
14,34,2013-02-22,False,22023.658518074768,RandomForest,22023.658518074768,22023.658518074768,False
14,34,2013-03-01,False,20726.539733680245,RandomForest,20726.539733680245,20726.539733680245,False
14,34,2013-03-08,False,21173.070935722506,RandomForest,21173.070935722506,21173.070935722506,False
14,34,2013-03-15,False,28825.461936287415,RandomForest,28825.461936287415,28825.461936287415,False
14,34,2013-03-22,False,33120.79226632078,RandomForest,33120.79226632078,33120.79226632078,False
14,34,2013-03-29,False,24796.825550028738,RandomForest,24796.825550028738,24796.825550028738,False
14,34,2013-04-05,False,27219.85800203847,RandomForest,27219.85800203847,27219.85800203847,False
14,34,2013-04-12,False,25062.918504167294,RandomForest,25062.918504167294,25062.918504167294,False
14,34,2013-04-19,False,34771.81843911671,RandomForest,34771.81843911671,34771.81843911671,False
14,34,2013-04-26,False,22378.934402451232,RandomForest,22378.934402451232,22378.934402451232,False
14,34,2013-05-03,False,22053.286436395367,RandomForest,22053.286436395367,22053.286436395367,False
14,34,2013-05-10,False,25295.51989318869,RandomForest,25295.51989318869,25295.51989318869,False
14,34,2013-05-17,False,29648.468376219218,RandomForest,29648.468376219218,29648.468376219218,False
14,34,2013-05-24,False,37405.38481984013,RandomForest,37405.38481984013,37405.38481984013,False
14,34,2013-05-31,False,39401.07660243593,RandomForest,39401.07660243593,39401.07660243593,False
14,34,2013-06-07,False,33209.839877720035,RandomForest,33209.839877720035,33209.839877720035,False
14,34,2013-06-14,False,28275.525098318503,RandomForest,28275.525098318503,28275.525098318503,False
14,34,2013-06-21,False,26674.655743850875,RandomForest,26674.655743850875,26674.655743850875,False
14,34,2013-06-28,False,25589.881502605727,RandomForest,25589.881502605727,25589.881502605727,False
14,34,2013-07-05,False,28685.982400943907,RandomForest,28685.982400943907,28685.982400943907,False
14,34,2013-07-12,False,23366.249410901553,RandomForest,23366.249410901553,23366.249410901553,False
14,34,2013-07-19,False,20341.546853210704,RandomForest,20341.546853210704,20341.546853210704,False
14,34,2013-07-26,False,19728.419965987578,RandomForest,19728.419965987578,19728.419965987578,False
14,35,2012-11-02,False,5065.995175176003,RandomForest,5065.995175176003,5065.995175176003,False
14,35,2012-11-09,False,3894.778233397846,RandomForest,3894.778233397846,3894.778233397846,False
14,35,2012-11-16,False,3807.283134179006,RandomForest,3807.283134179006,3807.283134179006,False
14,35,2012-11-23,True,4505.566924043182,RandomForest,4505.566924043182,4505.566924043182,False
14,35,2012-11-30,False,4376.77289368189,RandomForest,4376.77289368189,4376.77289368189,False
14,35,2012-12-07,False,5175.7945349283555,RandomForest,5175.7945349283555,5175.7945349283555,False
14,35,2012-12-14,False,4582.891278502302,RandomForest,4582.891278502302,4582.891278502302,False
14,35,2012-12-21,False,6738.220873025374,RandomForest,6738.220873025374,6738.220873025374,False
14,35,2012-12-28,True,4144.056313019232,RandomForest,4144.056313019232,4144.056313019232,False
14,35,2013-01-04,False,3460.3149718492614,RandomForest,3460.3149718492614,3460.3149718492614,False
14,35,2013-01-11,False,3070.3758912117005,RandomForest,3070.3758912117005,3070.3758912117005,False
14,35,2013-01-18,False,2844.912902864716,RandomForest,2844.912902864716,2844.912902864716,False
14,35,2013-01-25,False,2888.0441729047134,RandomForest,2888.0441729047134,2888.0441729047134,False
14,35,2013-02-01,False,3232.841340566125,RandomForest,3232.841340566125,3232.841340566125,False
14,35,2013-02-08,True,4178.101762829547,RandomForest,4178.101762829547,4178.101762829547,False
14,35,2013-02-15,False,3172.3871479957656,RandomForest,3172.3871479957656,3172.3871479957656,False
14,35,2013-02-22,False,3533.7904555329696,RandomForest,3533.7904555329696,3533.7904555329696,False
14,35,2013-03-01,False,3812.87828267781,RandomForest,3812.87828267781,3812.87828267781,False
14,35,2013-03-08,False,3829.6392812155323,RandomForest,3829.6392812155323,3829.6392812155323,False
