Store,Dept,Date,IsHoliday,Predicted_Weekly_Sales,PredictionSource
11,92,2013-04-19,False,83473.65381022944,RandomForest
11,92,2013-04-26,False,74563.95110607681,RandomForest
11,92,2013-05-03,False,86097.05631205617,RandomForest
11,92,2013-05-10,False,86567.82158681992,RandomForest
11,92,2013-05-17,False,83679.58381775545,RandomForest
11,92,2013-05-24,False,75291.03322597085,RandomForest
11,92,2013-05-31,False,76252.2461969935,RandomForest
11,92,2013-06-07,False,87998.34040530102,RandomForest
11,92,2013-06-14,False,88826.87775352394,RandomForest
11,92,2013-06-21,False,80869.5616563438,RandomForest
11,92,2013-06-28,False,76291.65148088118,RandomForest
11,92,2013-07-05,False,92613.17363917248,RandomForest
11,92,2013-07-12,False,88719.58407056706,RandomForest
11,92,2013-07-19,False,86379.4824725687,RandomForest
11,92,2013-07-26,False,76493.06080591817,RandomForest
11,93,2012-11-02,False,35177.830993680494,RandomForest
11,93,2012-11-09,False,38125.447726837105,RandomForest
11,93,2012-11-16,False,40703.72774737609,RandomForest
11,93,2012-11-23,True,41427.064118734765,RandomForest
11,93,2012-11-30,False,29014.539709371682,RandomForest
11,93,2012-12-07,False,39062.2950150221,RandomForest
11,93,2012-12-14,False,39683.8898758822,RandomForest
11,93,2012-12-21,False,47143.82740156507,RandomForest
11,93,2012-12-28,True,32417.941648569074,RandomForest
11,93,2013-01-04,False,38162.22691148546,RandomForest
11,93,2013-01-11,False,37910.203609080134,RandomForest
11,93,2013-01-18,False,34226.17873760238,RandomForest
11,93,2013-01-25,False,28284.1545642283,RandomForest
11,93,2013-02-01,False,33622.374255253584,RandomForest
11,93,2013-02-08,True,39715.1759621604,RandomForest
11,93,2013-02-15,False,36313.98621756333,RandomForest
11,93,2013-02-22,False,31516.887781824662,RandomForest
11,93,2013-03-01,False,32124.80904014066,RandomForest
11,93,2013-03-08,False,35542.50609192797,RandomForest
11,93,2013-03-15,False,35896.612142345526,RandomForest
11,93,2013-03-22,False,30032.14631601851,RandomForest
11,93,2013-03-29,False,28460.977424626777,RandomForest
11,93,2013-04-05,False,39460.48616032984,RandomForest
11,93,2013-04-12,False,45069.864733332295,RandomForest
11,93,2013-04-19,False,34833.57974716035,RandomForest
11,93,2013-04-26,False,29777.290994445117,RandomForest
11,93,2013-05-03,False,34820.79376858255,RandomForest
11,93,2013-05-10,False,36071.71839418952,RandomForest
11,93,2013-05-17,False,35325.89943144363,RandomForest
11,93,2013-05-24,False,33193.688627764044,RandomForest
11,93,2013-05-31,False,35230.05590450743,RandomForest
11,93,2013-06-07,False,39273.10315639278,RandomForest
11,93,2013-06-14,False,39998.00796161163,RandomForest
11,93,2013-06-21,False,35345.38622615483,RandomForest
11,93,2013-06-28,False,33144.101581268784,RandomForest
11,93,2013-07-05,False,45211.04834329563,RandomForest
11,93,2013-07-12,False,39029.09149449256,RandomForest
11,93,2013-07-19,False,37733.17092065381,RandomForest
11,93,2013-07-26,False,31782.585373743932,RandomForest
11,94,2012-11-02,False,35821.145243427025,RandomForest
11,94,2012-11-09,False,35529.44759543989,RandomForest
11,94,2012-11-16,False,35491.10516572975,RandomForest
11,94,2012-11-23,True,38828.659018707156,RandomForest
11,94,2012-11-30,False,28647.957820635427,RandomForest
11,94,2012-12-07,False,33933.758130530136,RandomForest
11,94,2012-12-14,False,35163.18337307222,RandomForest
11,94,2012-12-21,False,37412.69271683438,RandomForest
11,94,2012-12-28,True,31025.347022624897,RandomForest
11,94,2013-01-04,False,38115.73536862065,RandomForest
11,94,2013-01-11,False,38623.256558595574,RandomForest
11,94,2013-01-18,False,35470.11337015049,RandomForest
11,94,2013-01-25,False,33710.89589400464,RandomForest
11,94,2013-02-01,False,35382.912140082226,RandomForest
11,94,2013-02-08,True,37983.24408976049,RandomForest
11,94,2013-02-15,False,57060.00499695719,RandomForest
11,94,2013-02-22,False,36873.6640856585,RandomForest
11,94,2013-03-01,False,35158.27864783201,RandomForest
11,94,2013-03-08,False,37171.91990866866,RandomForest
11,94,2013-03-15,False,36721.489925037946,RandomForest
11,94,2013-03-22,False,35259.19928847497,RandomForest
11,94,2013-03-29,False,35204.824959923404,RandomForest
11,94,2013-04-05,False,43806.09285715188,RandomForest
11,94,2013-04-12,False,50296.64829067941,RandomForest
11,94,2013-04-19,False,37960.66064430951,RandomForest
11,94,2013-04-26,False,36348.53300600838,RandomForest
11,94,2013-05-03,False,38583.83978828544,RandomForest
11,94,2013-05-10,False,41190.402594457504,RandomForest
11,94,2013-05-17,False,46346.87506892985,RandomForest
11,94,2013-05-24,False,39393.379081621904,RandomForest
11,94,2013-05-31,False,37765.67697285389,RandomForest
11,94,2013-06-07,False,43396.51135261776,RandomForest
11,94,2013-06-14,False,42865.96180572167,RandomForest
11,94,2013-06-21,False,42440.94106867372,RandomForest
11,94,2013-06-28,False,39924.84756963487,RandomForest
11,94,2013-07-05,False,47666.981476925124,RandomForest
11,94,2013-07-12,False,42206.60161544192,RandomForest
11,94,2013-07-19,False,43043.65415185261,RandomForest
11,94,2013-07-26,False,40646.641017082206,RandomForest
11,95,2012-11-02,False,74138.90698400159,RandomForest
11,95,2012-11-09,False,73576.44124490017,RandomForest
11,95,2012-11-16,False,72087.85671559797,RandomForest
11,95,2012-11-23,True,74708.03692942395,RandomForest
11,95,2012-11-30,False,66793.73324635605,RandomForest
11,95,2012-12-07,False,72999.80164263412,RandomForest
11,95,2012-12-14,False,75947.88142906537,RandomForest
11,95,2012-12-21,False,74253.80601149116,RandomForest
11,95,2012-12-28,True,64118.76665252435,RandomForest
11,95,2013-01-04,False,73908.89061216587,RandomForest
11,95,2013-01-11,False,74315.84422885625,RandomForest
11,95,2013-01-18,False,71360.72625032059,RandomForest
11,95,2013-01-25,False,68975.88037337884,RandomForest
11,95,2013-02-01,False,71246.10797378529,RandomForest
11,95,2013-02-08,True,76658.3878844131,RandomForest
11,95,2013-02-15,False,75362.76139670376,RandomForest
11,95,2013-02-22,False,74551.07466207414,RandomForest
11,95,2013-03-01,False,73564.76815209663,RandomForest
11,95,2013-03-08,False,78234.33150812417,RandomForest
11,95,2013-03-15,False,81584.89695747705,RandomForest
11,95,2013-03-22,False,75027.33316802222,RandomForest
11,95,2013-03-29,False,72518.69943232235,RandomForest
11,95,2013-04-05,False,86882.90240213429,RandomForest
11,95,2013-04-12,False,94454.2542874927,RandomForest
11,95,2013-04-19,False,77841.36296772276,RandomForest
11,95,2013-04-26,False,75758.7314291946,RandomForest
11,95,2013-05-03,False,82598.20146081079,RandomForest
11,95,2013-05-10,False,78326.26209469224,RandomForest
11,95,2013-05-17,False,81478.37624680054,RandomForest
11,95,2013-05-24,False,79439.28775910365,RandomForest
11,95,2013-05-31,False,81219.27578806113,RandomForest
11,95,2013-06-07,False,90421.00151703984,RandomForest
11,95,2013-06-14,False,92789.54330501494,RandomForest
11,95,2013-06-21,False,85869.66642124623,RandomForest
11,95,2013-06-28,False,81761.46111526185,RandomForest
11,95,2013-07-05,False,94156.71293748953,RandomForest
11,95,2013-07-12,False,85897.87191914873,RandomForest
11,95,2013-07-19,False,82707.43004509037,RandomForest
11,95,2013-07-26,False,79098.99841350025,RandomForest
11,96,2012-11-02,False,22836.44391403697,RandomForest
11,96,2012-11-09,False,21210.127759899107,RandomForest
11,96,2012-11-16,False,21239.194411780634,RandomForest
11,96,2012-11-23,True,31322.879492760985,RandomForest
11,96,2012-11-30,False,19123.21024852853,RandomForest
11,96,2012-12-07,False,21144.165723554608,RandomForest
11,96,2012-12-14,False,22560.267252333208,RandomForest
11,96,2012-12-21,False,27431.627312139655,RandomForest
11,96,2012-12-28,True,26535.866998748872,RandomForest
11,96,2013-01-04,False,24918.521927369187,RandomForest
11,96,2013-01-11,False,19896.302931587074,RandomForest
11,96,2013-01-18,False,20516.258195679304,RandomForest
11,96,2013-01-25,False,18342.886095395017,RandomForest
11,96,2013-02-01,False,21139.496379457614,RandomForest
11,96,2013-02-08,True,23565.714828970264,RandomForest
11,96,2013-02-15,False,21291.641960170404,RandomForest
11,96,2013-02-22,False,20964.84505473886,RandomForest
11,96,2013-03-01,False,20080.820466293662,RandomForest
11,96,2013-03-08,False,21234.826676339664,RandomForest
11,96,2013-03-15,False,23273.376023099026,RandomForest
11,96,2013-03-22,False,21790.486867334144,RandomForest
11,96,2013-03-29,False,20628.992907322507,RandomForest
11,96,2013-04-05,False,25408.516867665563,RandomForest
11,96,2013-04-12,False,27941.7849523687,RandomForest
11,96,2013-04-19,False,22091.77639765627,RandomForest
11,96,2013-04-26,False,23535.488584257328,RandomForest
11,96,2013-05-03,False,22953.021480749412,RandomForest
11,96,2013-05-10,False,22967.64829150923,RandomForest
11,96,2013-05-17,False,22979.370848867482,RandomForest
11,96,2013-05-24,False,24455.92493056122,RandomForest
11,96,2013-05-31,False,24479.189312436818,RandomForest
11,96,2013-06-07,False,23200.007219535197,RandomForest
11,96,2013-06-14,False,25653.322234374973,RandomForest
11,96,2013-06-21,False,23911.861773167206,RandomForest
11,96,2013-06-28,False,23749.374110554625,RandomForest
11,96,2013-07-05,False,27340.522211286276,RandomForest
11,96,2013-07-12,False,22699.510858615995,RandomForest
11,96,2013-07-19,False,22740.599291736027,RandomForest
11,96,2013-07-26,False,22965.673757143813,RandomForest
11,97,2012-11-02,False,16746.397837338758,RandomForest
11,97,2012-11-09,False,17170.342752080578,RandomForest
11,97,2012-11-16,False,16166.668857974983,RandomForest
11,97,2012-11-23,True,13735.200469123898,RandomForest
11,97,2012-11-30,False,14492.477646863776,RandomForest
11,97,2012-12-07,False,17662.724253212124,RandomForest
11,97,2012-12-14,False,17384.99704351382,RandomForest
11,97,2012-12-21,False,17272.41723522425,RandomForest
11,97,2012-12-28,True,14395.1539014504,RandomForest
11,97,2013-01-04,False,19478.63152068059,RandomForest
11,97,2013-01-11,False,18610.561727383454,RandomForest
11,97,2013-01-18,False,16157.044856812821,RandomForest
11,97,2013-01-25,False,13908.71563019313,RandomForest
11,97,2013-02-01,False,16581.9113611797,RandomForest
11,97,2013-02-08,True,19077.86012193731,RandomForest
11,97,2013-02-15,False,18203.758641380842,RandomForest
11,97,2013-02-22,False,15974.092767115726,RandomForest
11,97,2013-03-01,False,16555.24432985558,RandomForest
11,97,2013-03-08,False,18311.440123938824,RandomForest
11,97,2013-03-15,False,19313.770578913984,RandomForest
11,97,2013-03-22,False,15206.108991561829,RandomForest
11,97,2013-03-29,False,14963.649619062533,RandomForest
11,97,2013-04-05,False,18926.45249513375,RandomForest
11,97,2013-04-12,False,21849.57712254395,RandomForest
11,97,2013-04-19,False,16009.021108265066,RandomForest
11,97,2013-04-26,False,14758.196694057053,RandomForest
11,97,2013-05-03,False,17001.03858193651,RandomForest
11,97,2013-05-10,False,16573.111081732568,RandomForest
11,97,2013-05-17,False,16723.88972461356,RandomForest
11,97,2013-05-24,False,15525.896487875832,RandomForest
11,97,2013-05-31,False,16786.4869381702,RandomForest
11,97,2013-06-07,False,18617.316244436897,RandomForest
11,97,2013-06-14,False,18735.82647708521,RandomForest
11,97,2013-06-21,False,16939.89106564612,RandomForest
11,97,2013-06-28,False,16470.76058118352,RandomForest
11,97,2013-07-05,False,19686.343553995583,RandomForest
11,97,2013-07-12,False,18074.53634511343,RandomForest
11,97,2013-07-19,False,17916.967935358956,RandomForest
11,97,2013-07-26,False,16545.899208386254,RandomForest
11,98,2012-11-02,False,10200.032531983603,RandomForest
11,98,2012-11-09,False,9124.530745328071,RandomForest
11,98,2012-11-16,False,10492.515111549592,RandomForest
11,98,2012-11-23,True,17084.70491436306,RandomForest
11,98,2012-11-30,False,9128.671039096562,RandomForest
11,98,2012-12-07,False,12799.718935034518,RandomForest
11,98,2012-12-14,False,16608.90056540052,RandomForest
11,98,2012-12-21,False,16060.233512137864,RandomForest
11,98,2012-12-28,True,9482.841365162254,RandomForest
11,98,2013-01-04,False,9466.278394916966,RandomForest
11,98,2013-01-11,False,8979.40022606316,RandomForest
11,98,2013-01-18,False,8663.967471054299,RandomForest
11,98,2013-01-25,False,8941.299582624179,RandomForest
11,98,2013-02-01,False,9421.582900963987,RandomForest
11,98,2013-02-08,True,11251.731082831171,RandomForest
11,98,2013-02-15,False,13658.618177208078,RandomForest
11,98,2013-02-22,False,8799.210378071657,RandomForest
11,98,2013-03-01,False,8703.939263481512,RandomForest
11,98,2013-03-08,False,8850.01260729042,RandomForest
11,98,2013-03-15,False,8816.005624859406,RandomForest
11,98,2013-03-22,False,7926.983335974031,RandomForest
11,98,2013-03-29,False,7808.456779218514,RandomForest
11,98,2013-04-05,False,10021.977942266862,RandomForest
11,98,2013-04-12,False,13478.469328493064,RandomForest
11,98,2013-04-19,False,7851.865419563787,RandomForest
11,98,2013-04-26,False,7238.2294276321945,RandomForest
11,98,2013-05-03,False,8069.288486672607,RandomForest
11,98,2013-05-10,False,8952.103715007444,RandomForest
11,98,2013-05-17,False,10487.92685853018,RandomForest
11,98,2013-05-24,False,7853.776683203873,RandomForest
11,98,2013-05-31,False,8615.795729456817,RandomForest
11,98,2013-06-07,False,7947.832227941992,RandomForest
11,98,2013-06-14,False,8072.707912719971,RandomForest
11,98,2013-06-21,False,8953.384070161432,RandomForest
11,98,2013-06-28,False,7985.085255808774,RandomForest
11,98,2013-07-05,False,9668.664974109946,RandomForest
11,98,2013-07-12,False,8333.88980596128,RandomForest
11,98,2013-07-19,False,7798.319286850963,RandomForest
11,98,2013-07-26,False,7736.974629613447,RandomForest
11,99,2012-11-02,False,55.0,HistoricalMedianFallback
11,99,2012-11-09,False,55.0,HistoricalMedianFallback
11,99,2012-11-16,False,55.0,HistoricalMedianFallback
11,99,2012-11-23,True,5796.598092131517,RandomForest
11,99,2012-12-07,False,2880.203787105519,RandomForest
11,99,2012-12-14,False,3168.362147798869,RandomForest
11,99,2012-12-21,False,6685.613626120755,RandomForest
11,99,2012-12-28,True,503.458864714103,RandomForest
11,99,2013-01-04,False,55.0,HistoricalMedianFallback
11,99,2013-02-01,False,500.62644001531726,RandomForest
11,99,2013-02-08,True,1855.2772379161966,RandomForest
11,99,2013-02-15,False,735.4133569178244,RandomForest
11,99,2013-02-22,False,55.0,HistoricalMedianFallback
11,99,2013-03-29,False,55.0,HistoricalMedianFallback
11,99,2013-04-05,False,440.47455546757357,RandomForest
11,99,2013-04-12,False,55.0,HistoricalMedianFallback
11,99,2013-04-19,False,55.0,HistoricalMedianFallback
11,99,2013-04-26,False,55.0,HistoricalMedianFallback
11,99,2013-05-03,False,678.3104849154599,RandomForest
11,99,2013-05-10,False,339.4394579464581,RandomForest
11,99,2013-05-17,False,55.0,HistoricalMedianFallback
11,99,2013-05-24,False,55.0,HistoricalMedianFallback
11,99,2013-05-31,False,55.0,HistoricalMedianFallback
11,99,2013-06-07,False,339.9552479692439,RandomForest
11,99,2013-06-14,False,474.62099869929835,RandomForest
11,99,2013-06-21,False,339.9552479692439,RandomForest
11,99,2013-07-05,False,365.04351689812546,RandomForest
11,99,2013-07-12,False,349.67296202405544,RandomForest
11,99,2013-07-19,False,355.2501478765911,RandomForest
11,99,2013-07-26,False,350.1308480198155,RandomForest
12,1,2012-11-02,False,36960.77846401653,RandomForest
12,1,2012-11-09,False,13673.456262781427,RandomForest
12,1,2012-11-16,False,15129.812650437574,RandomForest
12,1,2012-11-23,True,15782.974092802202,RandomForest
12,1,2012-11-30,False,20818.31683711295,RandomForest
12,1,2012-12-07,False,27818.964944818308,RandomForest
12,1,2012-12-14,False,39121.50622735591,RandomForest
12,1,2012-12-21,False,39535.53526700609,RandomForest
12,1,2012-12-28,True,26726.903768562315,RandomForest
12,1,2013-01-04,False,16423.2987029734,RandomForest
12,1,2013-01-11,False,15269.766477362242,RandomForest
12,1,2013-01-18,False,14918.171842079044,RandomForest
12,1,2013-01-25,False,15874.828565500084,RandomForest
12,1,2013-02-01,False,17840.90984901028,RandomForest
12,1,2013-02-08,True,25310.928620169976,RandomForest
12,1,2013-02-15,False,52836.62616351595,RandomForest
12,1,2013-02-22,False,15819.322015234644,RandomForest
12,1,2013-03-01,False,16123.311252133495,RandomForest
12,1,2013-03-08,False,15618.126623890912,RandomForest
12,1,2013-03-15,False,18578.420505873542,RandomForest
12,1,2013-03-22,False,17214.21312589387,RandomForest
12,1,2013-03-29,False,21321.287474829453,RandomForest
12,1,2013-04-05,False,39423.07530035116,RandomForest
12,1,2013-04-12,False,39490.5762704458,RandomForest
12,1,2013-04-19,False,13285.04289483742,RandomForest
12,1,2013-04-26,False,12839.022105948428,RandomForest
12,1,2013-05-03,False,13651.626603858895,RandomForest
12,1,2013-05-10,False,15120.256261537354,RandomForest
12,1,2013-05-17,False,13344.464795084681,RandomForest
12,1,2013-05-24,False,12889.01895049799,RandomForest
12,1,2013-05-31,False,13383.750430291577,RandomForest
12,1,2013-06-07,False,14413.819093498236,RandomForest
12,1,2013-06-14,False,12756.361183133107,RandomForest
12,1,2013-06-21,False,12624.232615595032,RandomForest
12,1,2013-06-28,False,11495.297769233885,RandomForest
12,1,2013-07-05,False,13318.595198718547,RandomForest
12,1,2013-07-12,False,12363.351353934286,RandomForest
12,1,2013-07-19,False,12198.33321894799,RandomForest
12,1,2013-07-26,False,12445.007301798687,RandomForest
12,2,2012-11-02,False,77141.86545470498,RandomForest
12,2,2012-11-09,False,76919.89566818366,RandomForest
12,2,2012-11-16,False,72214.46507224857,RandomForest
12,2,2012-11-23,True,80829.18579975532,RandomForest
12,2,2012-11-30,False,76302.97074619871,RandomForest
12,2,2012-12-07,False,75114.09971253564,RandomForest
12,2,2012-12-14,False,76582.22750814175,RandomForest
12,2,2012-12-21,False,83503.23364522657,RandomForest
12,2,2012-12-28,True,74621.2569767906,RandomForest
12,2,2013-01-04,False,75648.57114770338,RandomForest
12,2,2013-01-11,False,73072.67681256628,RandomForest
12,2,2013-01-18,False,70891.61072637925,RandomForest
12,2,2013-01-25,False,74043.05929229852,RandomForest
12,2,2013-02-01,False,79327.85185684304,RandomForest
12,2,2013-02-08,True,80636.47202819283,RandomForest
12,2,2013-02-15,False,77528.21117343419,RandomForest
12,2,2013-02-22,False,74530.24878666345,RandomForest
12,2,2013-03-01,False,75193.54894145105,RandomForest
12,2,2013-03-08,False,75355.52184340372,RandomForest
12,2,2013-03-15,False,73017.93462906581,RandomForest
12,2,2013-03-22,False,74628.84941809367,RandomForest
12,2,2013-03-29,False,73497.52492537333,RandomForest
12,2,2013-04-05,False,76170.3323526567,RandomForest
12,2,2013-04-12,False,74964.29621527594,RandomForest
12,2,2013-04-19,False,74700.91494037981,RandomForest
12,2,2013-04-26,False,73073.23050952218,RandomForest
12,2,2013-05-03,False,76706.42066865189,RandomForest
12,2,2013-05-10,False,78108.51047980099,RandomForest
12,2,2013-05-17,False,76082.37637599133,RandomForest
12,2,2013-05-24,False,76504.0011658627,RandomForest
12,2,2013-05-31,False,73695.31471567106,RandomForest
12,2,2013-06-07,False,78802.85973662719,RandomForest
12,2,2013-06-14,False,77072.03008588537,RandomForest
12,2,2013-06-21,False,76657.43483391839,RandomForest
12,2,2013-06-28,False,77905.66277793856,RandomForest
12,2,2013-07-05,False,77915.63976658213,RandomForest
12,2,2013-07-12,False,77346.6421319916,RandomForest
12,2,2013-07-19,False,75949.95466404698,RandomForest
12,2,2013-07-26,False,72763.41593032343,RandomForest
12,3,2012-11-02,False,11019.566075754554,RandomForest
12,3,2012-11-09,False,11753.147595916584,RandomForest
12,3,2012-11-16,False,12676.572089974214,RandomForest
12,3,2012-11-23,True,11586.4102917013,RandomForest
12,3,2012-11-30,False,12010.999803541725,RandomForest
12,3,2012-12-07,False,15783.629542500074,RandomForest
12,3,2012-12-14,False,16462.584579474173,RandomForest
12,3,2012-12-21,False,16949.690320715756,RandomForest
12,3,2012-12-28,True,13845.67357088074,RandomForest
12,3,2013-01-04,False,18221.667642373162,RandomForest
12,3,2013-01-11,False,17150.910196969486,RandomForest
12,3,2013-01-18,False,16775.650816779955,RandomForest
12,3,2013-01-25,False,18095.84577871807,RandomForest
12,3,2013-02-01,False,17714.083294969143,RandomForest
12,3,2013-02-08,True,16941.5087417161,RandomForest
12,3,2013-02-15,False,17064.115374546327,RandomForest
12,3,2013-02-22,False,14776.976277009437,RandomForest
12,3,2013-03-01,False,16590.435846803397,RandomForest
12,3,2013-03-08,False,15627.27381608809,RandomForest
12,3,2013-03-15,False,15343.975047897788,RandomForest
12,3,2013-03-22,False,13536.558059435787,RandomForest
12,3,2013-03-29,False,13482.624306604357,RandomForest
12,3,2013-04-05,False,11327.995986497106,RandomForest
12,3,2013-04-12,False,13851.49539038282,RandomForest
12,3,2013-04-19,False,13054.100248347235,RandomForest
12,3,2013-04-26,False,11146.883599572717,RandomForest
12,3,2013-05-03,False,11942.783859601584,RandomForest
12,3,2013-05-10,False,12105.522245973434,RandomForest
12,3,2013-05-17,False,11830.435831345045,RandomForest
12,3,2013-05-24,False,12024.970634674497,RandomForest
12,3,2013-05-31,False,11019.495413745663,RandomForest
12,3,2013-06-07,False,11498.961937904722,RandomForest
12,3,2013-06-14,False,10461.817222447946,RandomForest
12,3,2013-06-21,False,8981.117002675788,RandomForest
12,3,2013-06-28,False,8921.231145902464,RandomForest
12,3,2013-07-05,False,8850.710393489673,RandomForest
12,3,2013-07-12,False,13360.196880531816,RandomForest
12,3,2013-07-19,False,21473.314495482602,RandomForest
12,3,2013-07-26,False,19890.847406407804,RandomForest
12,4,2012-11-02,False,27581.052999448963,RandomForest
12,4,2012-11-09,False,27310.486245023447,RandomForest
12,4,2012-11-16,False,26028.063714678578,RandomForest
12,4,2012-11-23,True,27214.06135749926,RandomForest
12,4,2012-11-30,False,26782.110130357127,RandomForest
12,4,2012-12-07,False,26805.619321656195,RandomForest
12,4,2012-12-14,False,26195.78875519829,RandomForest
12,4,2012-12-21,False,28498.675012037078,RandomForest
12,4,2012-12-28,True,28510.70230450371,RandomForest
12,4,2013-01-04,False,29165.190796151743,RandomForest
12,4,2013-01-11,False,26211.32769080431,RandomForest
12,4,2013-01-18,False,25699.36081752183,RandomForest
12,4,2013-01-25,False,26323.247455463872,RandomForest
12,4,2013-02-01,False,28653.62170337147,RandomForest
12,4,2013-02-08,True,28547.129726955372,RandomForest
12,4,2013-02-15,False,28006.386454329084,RandomForest
12,4,2013-02-22,False,28170.50011910949,RandomForest
12,4,2013-03-01,False,28987.201227532798,RandomForest
12,4,2013-03-08,False,28662.32083037672,RandomForest
12,4,2013-03-15,False,28184.3345668982,RandomForest
12,4,2013-03-22,False,26874.277404674398,RandomForest
12,4,2013-03-29,False,27467.111978524725,RandomForest
12,4,2013-04-05,False,28780.22505936813,RandomForest
12,4,2013-04-12,False,28854.85581302182,RandomForest
12,4,2013-04-19,False,28455.787700958634,RandomForest
12,4,2013-04-26,False,27536.64998041571,RandomForest
12,4,2013-05-03,False,29764.619812390683,RandomForest
12,4,2013-05-10,False,27627.26001715797,RandomForest
12,4,2013-05-17,False,28167.65040480039,RandomForest
12,4,2013-05-24,False,27384.654187040964,RandomForest
12,4,2013-05-31,False,26483.971933083612,RandomForest
12,4,2013-06-07,False,30572.576368837563,RandomForest
12,4,2013-06-14,False,25986.409976733878,RandomForest
12,4,2013-06-21,False,25844.160613140244,RandomForest
12,4,2013-06-28,False,27825.73340361166,RandomForest
12,4,2013-07-05,False,29320.424805976898,RandomForest
12,4,2013-07-12,False,26084.113632088625,RandomForest
12,4,2013-07-19,False,25032.953885707575,RandomForest
12,4,2013-07-26,False,24160.64199027428,RandomForest
12,5,2012-11-02,False,27345.689958723568,RandomForest
12,5,2012-11-09,False,28781.275996569366,RandomForest
12,5,2012-11-16,False,24834.49629378259,RandomForest
12,5,2012-11-23,True,85056.77201391502,RandomForest
12,5,2012-11-30,False,25862.684613627847,RandomForest
12,5,2012-12-07,False,38123.541643911034,RandomForest
12,5,2012-12-14,False,60090.027799134165,RandomForest
12,5,2012-12-21,False,81288.0651467438,RandomForest
12,5,2012-12-28,True,36516.12948627433,RandomForest
12,5,2013-01-04,False,26485.418530284314,RandomForest
12,5,2013-01-11,False,17942.539510687686,RandomForest
12,5,2013-01-18,False,19576.680209212675,RandomForest
12,5,2013-01-25,False,24646.353621210732,RandomForest
12,5,2013-02-01,False,27807.355930185444,RandomForest
12,5,2013-02-08,True,36453.826877277774,RandomForest
12,5,2013-02-15,False,43524.12976318315,RandomForest
12,5,2013-02-22,False,36126.43235338006,RandomForest
12,5,2013-03-01,False,35793.41016900359,RandomForest
12,5,2013-03-08,False,30617.741243225126,RandomForest
12,5,2013-03-15,False,27186.026335139697,RandomForest
12,5,2013-03-22,False,26793.628140218345,RandomForest
12,5,2013-03-29,False,25336.702847135963,RandomForest
12,5,2013-04-05,False,24393.225451473,RandomForest
12,5,2013-04-12,False,21720.057116117023,RandomForest
12,5,2013-04-19,False,21551.903113282617,RandomForest
12,5,2013-04-26,False,17851.122841908968,RandomForest
12,5,2013-05-03,False,21094.43596817205,RandomForest
12,5,2013-05-10,False,21599.07109096699,RandomForest
12,5,2013-05-17,False,18960.393053909276,RandomForest
12,5,2013-05-24,False,16947.709852330132,RandomForest
12,5,2013-05-31,False,16340.286599163193,RandomForest
12,5,2013-06-07,False,23065.350735425764,RandomForest
12,5,2013-06-14,False,23372.360484920653,RandomForest
12,5,2013-06-21,False,20629.576879582615,RandomForest
12,5,2013-06-28,False,21787.432601407334,RandomForest
12,5,2013-07-05,False,18113.80674440744,RandomForest
12,5,2013-07-12,False,17392.851590031594,RandomForest
12,5,2013-07-19,False,19195.89267271712,RandomForest
12,5,2013-07-26,False,16155.430401227995,RandomForest
12,6,2012-11-02,False,4656.810892804575,RandomForest
12,6,2012-11-09,False,4793.962780402135,RandomForest
12,6,2012-11-16,False,4702.173325985438,RandomForest
12,6,2012-11-23,True,27544.591683169045,RandomForest
12,6,2012-11-30,False,3908.2176877551346,RandomForest
12,6,2012-12-07,False,4889.589534293585,RandomForest
12,6,2012-12-14,False,6578.97602152368,RandomForest
12,6,2012-12-21,False,20800.693818200067,RandomForest
12,6,2012-12-28,True,16469.781191816473,RandomForest
12,6,2013-01-04,False,5432.181279502213,RandomForest
12,6,2013-01-11,False,3507.573835750013,RandomForest
12,6,2013-01-18,False,3281.2417788892185,RandomForest
12,6,2013-01-25,False,3542.7199681097095,RandomForest
12,6,2013-02-01,False,3490.8647309497733,RandomForest
12,6,2013-02-08,True,5270.6790307029405,RandomForest
12,6,2013-02-15,False,4740.5075209413535,RandomForest
12,6,2013-02-22,False,4587.322977464163,RandomForest
12,6,2013-03-01,False,3930.178549754035,RandomForest
12,6,2013-03-08,False,3230.9799738751894,RandomForest
12,6,2013-03-15,False,3968.343516991939,RandomForest
12,6,2013-03-22,False,4191.914521289034,RandomForest
12,6,2013-03-29,False,4700.343404317104,RandomForest
12,6,2013-04-05,False,4443.927802419759,RandomForest
12,6,2013-04-12,False,4014.5954216549835,RandomForest
12,6,2013-04-19,False,4742.53750434618,RandomForest
12,6,2013-04-26,False,4021.229390243779,RandomForest
12,6,2013-05-03,False,4104.566467279609,RandomForest
12,6,2013-05-10,False,4691.416486086365,RandomForest
12,6,2013-05-17,False,4144.722419018659,RandomForest
12,6,2013-05-24,False,4713.0987165246115,RandomForest
12,6,2013-05-31,False,4648.575036304698,RandomForest
12,6,2013-06-07,False,4477.062731235247,RandomForest
12,6,2013-06-14,False,5816.3605985023305,RandomForest
12,6,2013-06-21,False,3657.7069140779076,RandomForest
12,6,2013-06-28,False,3900.171517033634,RandomForest
12,6,2013-07-05,False,4865.227415638658,RandomForest
12,6,2013-07-12,False,3589.1692924372833,RandomForest
12,6,2013-07-19,False,4838.085919491911,RandomForest
12,6,2013-07-26,False,4254.512464065214,RandomForest
12,7,2012-11-02,False,31487.93926895458,RandomForest
12,7,2012-11-09,False,45792.17793411002,RandomForest
